N,time,lambda,chain,IPR,norm
500,1.9095738328780973,1.5,tribonacci,0.08077648647703883,0.9999999999681163
500,1.9693113379074225,1.5,tribonacci,0.08065870372007752,0.9999999999663942
500,2.0309176209047357,1.5,tribonacci,0.08053262872874227,0.9999999999990279
500,2.0944511431514696,1.5,tribonacci,0.08039818110069497,1.0000000000003668
500,2.159972194782718,1.5,tribonacci,0.08025537966368948,0.9999999999992485
500,2.2275429519995575,1.5,tribonacci,0.08010436002479839,1.0000000000123734
500,2.2972275360711523,1.5,tribonacci,0.0799453928776477,1.0000000000282376
500,2.369092074182633,1.5,tribonacci,0.07977890244844875,1.0000000000102633
500,2.4432047621864883,1.5,tribonacci,0.07960548450454999,0.9999999999650887
500,2.519635929317015,1.5,tribonacci,0.07942592327945375,0.9999999999701692
500,2.598458104929249,1.5,tribonacci,0.07924120655665291,0.9999999999999402
500,2.6797460873256913,1.5,tribonacci,0.0790525376407411,0.9999999999982008
500,2.763577014736159,1.5,tribonacci,0.07886134324521153,1.0000000000122227
500,2.850030438518107,1.5,tribonacci,0.07866927656581031,1.000000000033655
500,2.9391883986468863,1.5,tribonacci,0.07847821419916859,0.9999999999954002
500,3.0311355015675785,1.5,tribonacci,0.07829024597139515,0.9999999999493968
500,3.1259590004822804,1.5,tribonacci,0.07810765822172362,0.9999999999983055
500,3.2237488781490296,1.5,tribonacci,0.07793291122358188,0.9999999999979409
500,3.3245979322709407,1.5,tribonacci,0.07776861039452541,1.000000000014342
500,3.428601863556586,1.5,tribonacci,0.0776174771082842,1.000000000028972
500,3.5358593665351785,1.5,tribonacci,0.07748232137963074,0.9999999999591687
500,3.646472223212748,1.5,tribonacci,0.07736602171065915,0.9999999999793514
500,3.760545399658171,1.5,tribonacci,0.0772715208602311,0.999999999998279
500,3.8781871456107226,1.5,tribonacci,0.07720183885130306,1.0000000000137734
500,3.9995090972036653,1.5,tribonacci,0.07716010865306916,1.0000000000194855
500,4.1246263829013525,1.5,tribonacci,0.07714963071980045,0.9999999999413681
500,4.253657732750387,1.5,tribonacci,0.07717393385465526,0.9999999999982074
500,4.386725591048498,1.5,tribonacci,0.07723682281939973,1.0000000000022495
500,4.523956232538054,1.5,tribonacci,0.0773423716532243,1.0000000000302827
500,4.6654798822344725,1.5,tribonacci,0.07749481981866728,0.9999999999419252
500,4.811430839003259,1.5,tribonacci,0.07769831172898543,0.999999999999065
500,4.961947603002903,1.5,tribonacci,0.0779564294523854,1.0000000000144198
500,5.117173007114605,1.5,tribonacci,0.07827147595736479,1.000000000024019
500,5.277254352483538,1.5,tribonacci,0.07864350541164977,0.9999999999390459
500,5.442343548300267,1.5,tribonacci,0.07906914068465187,0.9999999999949077
500,5.612597255954972,1.5,tribonacci,0.07954028484508908,1.0000000000345703
500,5.788177037701274,1.5,tribonacci,0.0800429028737144,0.9999999999426387
500,5.969249509970735,1.5,tribonacci,0.08055612367835129,0.9999999999945537
500,6.155986501483509,1.5,tribonacci,0.0810519660867047,1.0000000000124727
500,6.348565216305219,1.5,tribonacci,0.08149602319760307,0.9999999999904776
500,6.547168402004738,1.5,tribonacci,0.08184940579687301,1.0000000000063785
